YEAR	C0851346	C1522449	
1945	1.000000	0.000000	
1946	0.793814	0.206186	
1947	0.843137	0.156863	
1948	0.788991	0.211009	
1949	0.891667	0.108333	
1950	0.735683	0.264317	
1951	0.667606	0.332394	
1952	0.580247	0.419753	
1953	0.492278	0.507722	
1954	0.468510	0.531490	
1955	0.461988	0.538012	
1956	0.512165	0.487835	
1957	0.561425	0.438575	
1958	0.647264	0.352736	
1959	0.644286	0.355714	
1960	0.682720	0.317280	
1961	0.680556	0.319444	
1962	0.532567	0.467433	
1963	0.530667	0.469333	
1964	0.681416	0.318584	
1965	0.444444	0.555556	
1966	0.202312	0.797688	
1967	0.314410	0.685590	
1968	0.248387	0.751613	
1969	0.218868	0.781132	
1970	0.161157	0.838843	
1971	0.168724	0.831276	
1972	0.159574	0.840426	
1973	0.148855	0.851145	
1974	0.145110	0.854890	
1975	0.054204	0.945796	
1976	0.023732	0.976268	
1977	0.022195	0.977805	
1978	0.022184	0.977816	
1979	0.075798	0.924202	
1980	0.036096	0.963904	
1981	0.038409	0.961591	
1982	0.036432	0.963568	
1983	0.022352	0.977648	
1984	0.032641	0.967359	
1985	0.121845	0.878155	
1986	0.059058	0.940942	
1987	0.049782	0.950218	
1988	0.057743	0.942257	
1989	0.100282	0.899718	
1990	0.039301	0.960699	
1991	0.059908	0.940092	
1992	0.042283	0.957717	
1993	0.029955	0.970045	
1994	0.022549	0.977451	
1995	0.033713	0.966287	
1996	0.028150	0.971850	
1997	0.033299	0.966701	
1998	0.020273	0.979727	
1999	0.032677	0.967323	
2000	0.040959	0.959041	
2001	0.034308	0.965692	
2002	0.052933	0.947067	
2003	0.050598	0.949402	
2004	0.075844	0.924156	
2005	0.052454	0.947546	
2006	0.051106	0.948894	
2007	0.053646	0.946354	
2008	0.075320	0.924680	
2009	0.074000	0.926000	
2010	0.064991	0.935009	
2011	0.025461	0.974539	
2012	0.071136	0.928864	
2013	0.083943	0.916057	
2014	0.097818	0.902182	
2015	0.090263	0.909737	
2016	0.109893	0.890107	
2017	0.080098	0.919902	
2018	0.132205	0.867795	
