YEAR	C0302583	C0376520	
1945	1.000000	0.000000	
1946	0.986667	0.013333	
1947	0.962963	0.037037	
1948	0.975000	0.025000	
1949	0.991071	0.008929	
1950	1.000000	0.000000	
1951	0.989899	0.010101	
1952	1.000000	0.000000	
1953	0.989865	0.010135	
1954	0.985560	0.014440	
1955	0.989130	0.010870	
1956	0.996914	0.003086	
1957	0.990476	0.009524	
1958	0.993994	0.006006	
1959	0.988764	0.011236	
1960	0.991379	0.008621	
1961	0.985876	0.014124	
1962	0.992347	0.007653	
1963	0.989796	0.010204	
1964	0.998208	0.001792	
1965	0.998168	0.001832	
1966	1.000000	0.000000	
1967	1.000000	0.000000	
1968	1.000000	0.000000	
1969	1.000000	0.000000	
1970	1.000000	0.000000	
1971	1.000000	0.000000	
1972	1.000000	0.000000	
1973	1.000000	0.000000	
1974	1.000000	0.000000	
1975	1.000000	0.000000	
1976	1.000000	0.000000	
1977	1.000000	0.000000	
1978	1.000000	0.000000	
1979	1.000000	0.000000	
1980	1.000000	0.000000	
1981	1.000000	0.000000	
1982	1.000000	0.000000	
1983	1.000000	0.000000	
1984	1.000000	0.000000	
1985	1.000000	0.000000	
1986	1.000000	0.000000	
1987	1.000000	0.000000	
1988	1.000000	0.000000	
1989	1.000000	0.000000	
1990	1.000000	0.000000	
1991	1.000000	0.000000	
1992	1.000000	0.000000	
1993	1.000000	0.000000	
1994	1.000000	0.000000	
1995	1.000000	0.000000	
1996	0.955931	0.044069	
1997	0.919482	0.080518	
1998	0.923927	0.076073	
1999	0.910475	0.089525	
2000	0.881662	0.118338	
2001	0.920806	0.079194	
2002	0.890323	0.109677	
2003	0.911088	0.088912	
2004	0.921652	0.078348	
2005	0.902652	0.097348	
2006	0.928387	0.071613	
2007	0.899104	0.100896	
2008	0.933317	0.066683	
2009	0.941682	0.058318	
2010	0.930037	0.069963	
2011	0.879771	0.120229	
2012	0.892271	0.107729	
2013	0.887078	0.112922	
2014	0.909832	0.090168	
2015	0.915209	0.084791	
2016	0.945589	0.054411	
2017	0.942361	0.057639	
2018	0.921669	0.078331	
