YEAR	C0016204	C0017110	
1945	0.285714	0.714286	
1946	0.025000	0.975000	
1947	0.145161	0.854839	
1948	0.225806	0.774194	
1949	0.240000	0.760000	
1950	0.000000	1.000000	
1951	0.102564	0.897436	
1952	0.054054	0.945946	
1953	0.028571	0.971429	
1954	0.040816	0.959184	
1955	0.000000	1.000000	
1956	0.027027	0.972973	
1957	0.000000	1.000000	
1958	0.040000	0.960000	
1959	0.019608	0.980392	
1960	0.033898	0.966102	
1961	0.069767	0.930233	
1962	0.084746	0.915254	
1963	0.060976	0.939024	
1964	0.061728	0.938272	
1965	0.050000	0.950000	
1966	0.093333	0.906667	
1967	0.058824	0.941176	
1968	0.147727	0.852273	
1969	0.073171	0.926829	
1970	0.070707	0.929293	
1971	0.112150	0.887850	
1972	0.078947	0.921053	
1973	0.000000	1.000000	
1974	0.032609	0.967391	
1975	0.103734	0.896266	
1976	0.010050	0.989950	
1977	0.053030	0.946970	
1978	0.021505	0.978495	
1979	0.064220	0.935780	
1980	0.051471	0.948529	
1981	0.041152	0.958848	
1982	0.026316	0.973684	
1983	0.022727	0.977273	
1984	0.026515	0.973485	
1985	0.031802	0.968198	
1986	0.021352	0.978648	
1987	0.021277	0.978723	
1988	0.072650	0.927350	
1989	0.024138	0.975862	
1990	0.039683	0.960317	
1991	0.049180	0.950820	
1992	0.053004	0.946996	
1993	0.066879	0.933121	
1994	0.036111	0.963889	
1995	0.092308	0.907692	
1996	0.179153	0.820847	
1997	0.093923	0.906077	
1998	0.125307	0.874693	
1999	0.080972	0.919028	
2000	0.086538	0.913462	
2001	0.074541	0.925459	
2002	0.041540	0.958460	
2003	0.039162	0.960838	
2004	0.061962	0.938038	
2005	0.040859	0.959141	
2006	0.101274	0.898726	
2007	0.076923	0.923077	
2008	0.039798	0.960202	
2009	0.030267	0.969733	
2010	0.033333	0.966667	
2011	0.042893	0.957107	
2012	0.018835	0.981165	
2013	0.035572	0.964428	
2014	0.041971	0.958029	
2015	0.020945	0.979055	
2016	0.043452	0.956548	
2017	0.108707	0.891293	
2018	0.034211	0.965789	
