YEAR	C0027960	C0324740	
1946	0.863636	0.136364	
1947	0.846154	0.153846	
1948	0.450000	0.550000	
1949	0.771429	0.228571	
1950	0.786885	0.213115	
1951	0.641975	0.358025	
1952	0.551724	0.448276	
1953	0.600000	0.400000	
1954	0.589041	0.410959	
1955	0.517241	0.482759	
1956	0.681818	0.318182	
1957	0.527473	0.472527	
1958	0.603175	0.396825	
1959	0.523810	0.476190	
1960	0.647727	0.352273	
1961	0.706667	0.293333	
1962	0.786885	0.213115	
1963	0.811594	0.188406	
1964	0.726190	0.273810	
1965	0.928571	0.071429	
1966	1.000000	0.000000	
1967	1.000000	0.000000	
1968	1.000000	0.000000	
1969	1.000000	0.000000	
1970	1.000000	0.000000	
1971	1.000000	0.000000	
1972	1.000000	0.000000	
1973	1.000000	0.000000	
1974	0.962963	0.037037	
1975	0.781513	0.218487	
1976	0.836735	0.163265	
1977	0.924242	0.075758	
1978	0.792683	0.207317	
1979	0.967742	0.032258	
1980	0.854167	0.145833	
1981	0.885714	0.114286	
1982	0.941860	0.058140	
1983	0.981818	0.018182	
1984	0.839416	0.160584	
1985	0.937173	0.062827	
1986	0.945312	0.054688	
1987	0.909836	0.090164	
1988	0.887006	0.112994	
1989	0.906504	0.093496	
1990	0.837209	0.162791	
1991	0.964467	0.035533	
1992	0.992806	0.007194	
1993	0.978378	0.021622	
1994	0.983516	0.016484	
1995	0.870175	0.129825	
1996	0.881857	0.118143	
1997	0.920561	0.079439	
1998	0.956098	0.043902	
1999	0.888889	0.111111	
2000	0.839827	0.160173	
2001	0.934343	0.065657	
2002	0.886228	0.113772	
2003	0.878963	0.121037	
2004	0.883289	0.116711	
2005	0.929012	0.070988	
2006	0.805921	0.194079	
2007	0.920086	0.079914	
2008	0.436877	0.563123	
2009	0.787185	0.212815	
2010	0.707965	0.292035	
2011	0.880240	0.119760	
2012	0.856934	0.143066	
2013	0.803625	0.196375	
2014	0.847652	0.152348	
2015	0.937269	0.062731	
2016	0.685504	0.314496	
2017	0.834416	0.165584	
2018	0.602871	0.397129	
