YEAR	C0041713	C0206682	
1982	1.000000	0.000000	
1983	1.000000	0.000000	
1984	1.000000	0.000000	
1985	1.000000	0.000000	
1986	1.000000	0.000000	
1987	1.000000	0.000000	
1988	1.000000	0.000000	
1989	1.000000	0.000000	
1990	1.000000	0.000000	
1991	1.000000	0.000000	
1992	1.000000	0.000000	
1993	0.237288	0.762712	
1994	0.192053	0.807947	
1995	0.314286	0.685714	
1996	0.218182	0.781818	
1997	0.145038	0.854962	
1998	0.153846	0.846154	
1999	0.075472	0.924528	
2000	0.080882	0.919118	
2001	0.087591	0.912409	
2002	0.069364	0.930636	
2003	0.094737	0.905263	
2004	0.053156	0.946844	
2005	0.038961	0.961039	
2006	0.067308	0.932692	
2007	0.064706	0.935294	
2008	0.065728	0.934272	
2009	0.064516	0.935484	
2010	0.113372	0.886628	
2011	0.100402	0.899598	
2012	0.032381	0.967619	
2013	0.004926	0.995074	
2014	0.022523	0.977477	
2015	0.016216	0.983784	
2016	0.021739	0.978261	
2017	0.001650	0.998350	
2018	0.000000	1.000000	
