YEAR	C0037473	C0037570	
1945	0.928571	0.071429	
1946	0.809211	0.190789	
1947	0.804082	0.195918	
1948	0.748201	0.251799	
1949	0.733624	0.266376	
1950	0.720812	0.279188	
1951	0.757752	0.242248	
1952	0.700472	0.299528	
1953	0.714286	0.285714	
1954	0.689655	0.310345	
1955	0.692164	0.307836	
1956	0.729391	0.270609	
1957	0.721754	0.278246	
1958	0.711783	0.288217	
1959	0.719799	0.280201	
1960	0.687840	0.312160	
1961	0.724638	0.275362	
1962	0.737952	0.262048	
1963	0.757493	0.242507	
1964	0.863636	0.136364	
1965	0.909233	0.090767	
1966	1.000000	0.000000	
1967	0.997980	0.002020	
1968	1.000000	0.000000	
1969	1.000000	0.000000	
1970	1.000000	0.000000	
1971	1.000000	0.000000	
1972	1.000000	0.000000	
1973	1.000000	0.000000	
1974	1.000000	0.000000	
1975	1.000000	0.000000	
1976	1.000000	0.000000	
1977	1.000000	0.000000	
1978	0.998423	0.001577	
1979	1.000000	0.000000	
1980	1.000000	0.000000	
1981	1.000000	0.000000	
1982	1.000000	0.000000	
1983	1.000000	0.000000	
1984	1.000000	0.000000	
1985	0.995522	0.004478	
1986	0.995517	0.004483	
1987	0.929194	0.070806	
1988	0.870821	0.129179	
1989	0.890156	0.109844	
1990	0.892422	0.107578	
1991	0.881344	0.118656	
1992	0.883559	0.116441	
1993	0.894359	0.105641	
1994	0.888488	0.111512	
1995	0.901932	0.098068	
1996	0.869790	0.130210	
1997	0.881114	0.118886	
1998	0.857516	0.142484	
1999	0.913166	0.086834	
2000	0.914877	0.085123	
2001	0.925704	0.074296	
2002	0.934502	0.065498	
2003	0.899083	0.100917	
2004	0.915611	0.084389	
2005	0.906603	0.093397	
2006	0.908808	0.091192	
2007	0.925497	0.074503	
2008	0.921820	0.078180	
2009	0.895627	0.104373	
2010	0.914844	0.085156	
2011	0.877308	0.122692	
2012	0.889067	0.110933	
2013	0.842411	0.157589	
2014	0.784665	0.215335	
2015	0.808367	0.191633	
2016	0.849197	0.150803	
2017	0.742445	0.257555	
2018	0.804745	0.195255	
