YEAR	C0008838	C0553730	
1971	0.000000	1.000000	
1972	0.052632	0.947368	
1973	0.351351	0.648649	
1974	0.233333	0.766667	
1975	0.442478	0.557522	
1976	0.225806	0.774194	
1977	0.463415	0.536585	
1978	0.751092	0.248908	
1979	0.823333	0.176667	
1980	0.814159	0.185841	
1981	0.893354	0.106646	
1982	0.931183	0.068817	
1983	0.959302	0.040698	
1984	0.974761	0.025239	
1985	0.973585	0.026415	
1986	0.983969	0.016031	
1987	0.981993	0.018007	
1988	0.978368	0.021632	
1989	0.974232	0.025768	
1990	0.988855	0.011145	
1991	0.981460	0.018540	
1992	0.980893	0.019107	
1993	0.980779	0.019221	
1994	0.985446	0.014554	
1995	0.987232	0.012768	
1996	0.984630	0.015370	
1997	0.994348	0.005652	
1998	0.987748	0.012252	
1999	0.985444	0.014556	
2000	0.991982	0.008018	
2001	0.984741	0.015259	
2002	0.984540	0.015460	
2003	0.990516	0.009484	
2004	0.991665	0.008335	
2005	0.987070	0.012930	
2006	0.991855	0.008145	
2007	0.985759	0.014241	
2008	0.991756	0.008244	
2009	0.993847	0.006153	
2010	0.993239	0.006761	
2011	0.992886	0.007114	
2012	0.990646	0.009354	
2013	0.996061	0.003939	
2014	0.997087	0.002913	
2015	0.997267	0.002733	
2016	0.996902	0.003098	
2017	0.991557	0.008443	
2018	0.990253	0.009747	
