YEAR	C0011905	C1956346	
1983	1.000000	0.000000	
1984	1.000000	0.000000	
1985	0.714286	0.285714	
1986	0.193548	0.806452	
1987	0.123711	0.876289	
1988	0.078261	0.921739	
1989	0.120000	0.880000	
1990	0.094787	0.905213	
1991	0.056000	0.944000	
1992	0.046512	0.953488	
1993	0.067376	0.932624	
1994	0.084967	0.915033	
1995	0.060423	0.939577	
1996	0.095541	0.904459	
1997	0.060060	0.939940	
1998	0.084453	0.915547	
1999	0.097967	0.902033	
2000	0.109195	0.890805	
2001	0.053061	0.946939	
2002	0.041549	0.958451	
2003	0.036141	0.963859	
2004	0.039258	0.960742	
2005	0.075658	0.924342	
2006	0.032764	0.967236	
2007	0.053197	0.946803	
2008	0.055237	0.944763	
2009	0.038550	0.961450	
2010	0.018458	0.981542	
2011	0.043091	0.956909	
2012	0.048810	0.951190	
2013	0.024149	0.975851	
2014	0.029871	0.970129	
2015	0.021998	0.978002	
2016	0.010148	0.989852	
2017	0.025031	0.974969	
2018	0.042602	0.957398	
