YEAR	C0037231	C0037506	
1971	0.000000	1.000000	
1972	0.000000	1.000000	
1973	0.000000	1.000000	
1974	0.000000	1.000000	
1975	0.000000	1.000000	
1976	0.000000	1.000000	
1977	0.000000	1.000000	
1978	0.000000	1.000000	
1979	0.000000	1.000000	
1980	0.000000	1.000000	
1981	0.000000	1.000000	
1982	0.000000	1.000000	
1983	0.000000	1.000000	
1984	0.000000	1.000000	
1985	0.000000	1.000000	
1986	0.000000	1.000000	
1987	0.000000	1.000000	
1988	0.000000	1.000000	
1989	0.000000	1.000000	
1990	0.000000	1.000000	
1991	0.054591	0.945409	
1992	0.030162	0.969838	
1993	0.009524	0.990476	
1994	0.018868	0.981132	
1995	0.016791	0.983209	
1996	0.019374	0.980626	
1997	0.045171	0.954829	
1998	0.033333	0.966667	
1999	0.058722	0.941278	
2000	0.053211	0.946789	
2001	0.030435	0.969565	
2002	0.005367	0.994633	
2003	0.002861	0.997139	
2004	0.007439	0.992561	
2005	0.015253	0.984747	
2006	0.029056	0.970944	
2007	0.014606	0.985394	
2008	0.019342	0.980658	
2009	0.020343	0.979657	
2010	0.068021	0.931979	
2011	0.006637	0.993363	
2012	0.045155	0.954845	
2013	0.000712	0.999288	
2014	0.019563	0.980437	
2015	0.004773	0.995227	
2016	0.004181	0.995819	
2017	0.003000	0.997000	
2018	0.009788	0.990212	
