YEAR	C0024530	C0206255	
1945	0.991736	0.008264	
1946	0.992857	0.007143	
1947	1.000000	0.000000	
1948	1.000000	0.000000	
1949	1.000000	0.000000	
1950	1.000000	0.000000	
1951	1.000000	0.000000	
1952	1.000000	0.000000	
1953	1.000000	0.000000	
1954	1.000000	0.000000	
1955	1.000000	0.000000	
1956	1.000000	0.000000	
1957	1.000000	0.000000	
1958	1.000000	0.000000	
1959	1.000000	0.000000	
1960	1.000000	0.000000	
1961	1.000000	0.000000	
1962	1.000000	0.000000	
1963	1.000000	0.000000	
1964	0.994286	0.005714	
1965	1.000000	0.000000	
1966	1.000000	0.000000	
1967	1.000000	0.000000	
1968	1.000000	0.000000	
1969	1.000000	0.000000	
1970	1.000000	0.000000	
1971	1.000000	0.000000	
1972	1.000000	0.000000	
1973	1.000000	0.000000	
1974	1.000000	0.000000	
1975	1.000000	0.000000	
1976	1.000000	0.000000	
1977	1.000000	0.000000	
1978	1.000000	0.000000	
1979	1.000000	0.000000	
1980	1.000000	0.000000	
1981	1.000000	0.000000	
1982	1.000000	0.000000	
1983	1.000000	0.000000	
1984	1.000000	0.000000	
1985	1.000000	0.000000	
1986	1.000000	0.000000	
1987	1.000000	0.000000	
1988	1.000000	0.000000	
1989	1.000000	0.000000	
1990	1.000000	0.000000	
1991	0.999320	0.000680	
1992	0.966270	0.033730	
1993	0.969043	0.030957	
1994	0.896744	0.103256	
1995	0.877323	0.122677	
1996	0.863001	0.136999	
1997	0.901495	0.098505	
1998	0.918098	0.081902	
1999	0.892139	0.107861	
2000	0.895194	0.104806	
2001	0.898728	0.101272	
2002	0.865273	0.134727	
2003	0.889619	0.110381	
2004	0.902695	0.097305	
2005	0.923875	0.076125	
2006	0.934899	0.065101	
2007	0.890298	0.109702	
2008	0.896366	0.103634	
2009	0.884889	0.115111	
2010	0.915629	0.084371	
2011	0.895564	0.104436	
2012	0.935706	0.064294	
2013	0.915403	0.084597	
2014	0.922625	0.077375	
2015	0.938000	0.062000	
2016	0.943904	0.056096	
2017	0.952537	0.047463	
2018	0.953716	0.046284	
