YEAR	C0024530	C0206255	
1945	120	1	
1946	278	2	
1947	197	0	
1948	190	0	
1949	137	0	
1950	224	0	
1951	243	0	
1952	251	0	
1953	208	0	
1954	217	0	
1955	211	0	
1956	193	0	
1957	155	0	
1958	120	0	
1959	120	0	
1960	133	0	
1961	140	0	
1962	119	0	
1963	151	0	
1964	174	1	
1965	175	0	
1966	192	0	
1967	194	0	
1968	209	0	
1969	234	0	
1970	186	0	
1971	220	0	
1972	244	0	
1973	243	0	
1974	275	0	
1975	382	0	
1976	385	0	
1977	370	0	
1978	411	0	
1979	504	0	
1980	428	0	
1981	520	0	
1982	611	0	
1983	757	0	
1984	771	0	
1985	851	0	
1986	884	0	
1987	1078	0	
1988	1125	0	
1989	1435	0	
1990	1642	0	
1991	1469	1	
1992	974	34	
1993	1033	33	
1994	964	111	
1995	944	132	
1996	926	147	
1997	1327	145	
1998	1390	124	
1999	1464	177	
2000	1751	205	
2001	1837	207	
2002	1946	303	
2003	2571	319	
2004	3618	390	
2005	4187	345	
2006	6132	427	
2007	8424	1038	
2008	11668	1349	
2009	13814	1797	
2010	17646	1626	
2011	22330	2604	
2012	26371	1812	
2013	27236	2517	
2014	32815	2752	
2015	35538	2349	
2016	38617	2295	
2017	38372	1912	
2018	9355	454	
