YEAR	C0040395	C0040405	
1945	0.000000	1.000000	
1946	0.000000	1.000000	
1947	0.375000	0.625000	
1948	0.285714	0.714286	
1949	0.300000	0.700000	
1950	0.181818	0.818182	
1951	0.391892	0.608108	
1952	0.402062	0.597938	
1953	0.379747	0.620253	
1954	0.333333	0.666667	
1955	0.300000	0.700000	
1956	0.333333	0.666667	
1957	0.364706	0.635294	
1958	0.300000	0.700000	
1959	0.353846	0.646154	
1960	0.407407	0.592593	
1961	0.375000	0.625000	
1962	0.388889	0.611111	
1963	0.538462	0.461538	
1964	0.575342	0.424658	
1965	0.850000	0.150000	
1966	1.000000	0.000000	
1967	1.000000	0.000000	
1968	1.000000	0.000000	
1969	1.000000	0.000000	
1970	1.000000	0.000000	
1971	1.000000	0.000000	
1972	1.000000	0.000000	
1973	1.000000	0.000000	
1974	1.000000	0.000000	
1975	0.810811	0.189189	
1976	0.106250	0.893750	
1977	0.022359	0.977641	
1978	0.015737	0.984263	
1979	0.015125	0.984875	
1980	0.012437	0.987563	
1981	0.015507	0.984493	
1982	0.012202	0.987798	
1983	0.008548	0.991452	
1984	0.012912	0.987088	
1985	0.004341	0.995659	
1986	0.002463	0.997537	
1987	0.004658	0.995342	
1988	0.006793	0.993207	
1989	0.004037	0.995963	
1990	0.005496	0.994504	
1991	0.007457	0.992543	
1992	0.014294	0.985706	
1993	0.005523	0.994477	
1994	0.008877	0.991123	
1995	0.012572	0.987428	
1996	0.011943	0.988057	
1997	0.014242	0.985758	
1998	0.013292	0.986708	
1999	0.014961	0.985039	
2000	0.026478	0.973522	
2001	0.027802	0.972198	
2002	0.032015	0.967985	
2003	0.033980	0.966020	
2004	0.015801	0.984199	
2005	0.010838	0.989162	
2006	0.010855	0.989145	
2007	0.012166	0.987834	
2008	0.016176	0.983824	
2009	0.013454	0.986546	
2010	0.011744	0.988256	
2011	0.010713	0.989287	
2012	0.009957	0.990043	
2013	0.009077	0.990923	
2014	0.008250	0.991750	
2015	0.007641	0.992359	
2016	0.010097	0.989903	
2017	0.009255	0.990745	
2018	0.005348	0.994652	
