YEAR	C0007947	C0018481	
1945	0.833333	0.166667	
1946	0.933333	0.066667	
1947	1.000000	0.000000	
1948	0.800000	0.200000	
1949	0.600000	0.400000	
1950	1.000000	0.000000	
1951	0.928571	0.071429	
1952	0.923077	0.076923	
1953	0.666667	0.333333	
1954	0.875000	0.125000	
1955	0.666667	0.333333	
1956	0.769231	0.230769	
1957	1.000000	0.000000	
1958	0.000000	0.000000	
1959	0.000000	0.000000	
1960	0.500000	0.500000	
1961	1.000000	0.000000	
1962	0.000000	0.000000	
1963	1.000000	0.000000	
1964	1.000000	0.000000	
1965	1.000000	0.000000	
1966	0.000000	0.000000	
1967	0.000000	0.000000	
1968	0.000000	0.000000	
1969	1.000000	0.000000	
1970	1.000000	0.000000	
1971	1.000000	0.000000	
1972	1.000000	0.000000	
1973	1.000000	0.000000	
1974	0.666667	0.333333	
1975	1.000000	0.000000	
1976	1.000000	0.000000	
1977	1.000000	0.000000	
1978	0.642857	0.357143	
1979	0.833333	0.166667	
1980	0.700000	0.300000	
1981	0.733333	0.266667	
1982	0.512821	0.487179	
1983	0.709302	0.290698	
1984	0.603175	0.396825	
1985	0.639344	0.360656	
1986	0.653846	0.346154	
1987	0.758621	0.241379	
1988	0.695652	0.304348	
1989	0.750000	0.250000	
1990	0.701493	0.298507	
1991	0.720588	0.279412	
1992	0.592920	0.407080	
1993	0.659574	0.340426	
1994	0.626263	0.373737	
1995	0.672956	0.327044	
1996	0.600000	0.400000	
1997	0.516129	0.483871	
1998	0.600000	0.400000	
1999	0.654545	0.345455	
2000	0.542373	0.457627	
2001	0.447059	0.552941	
2002	0.462687	0.537313	
2003	0.568966	0.431034	
2004	0.285714	0.714286	
2005	0.531915	0.468085	
2006	0.701754	0.298246	
2007	0.477273	0.522727	
2008	0.344828	0.655172	
2009	0.456522	0.543478	
2010	0.390244	0.609756	
2011	0.625000	0.375000	
2012	0.580645	0.419355	
2013	0.407407	0.592593	
2014	0.681034	0.318966	
2015	0.629630	0.370370	
2016	0.720930	0.279070	
2017	0.709677	0.290323	
2018	0.666667	0.333333	
