YEAR	C0032821	C0162800	
1945	1.000000	0.000000	
1946	1.000000	0.000000	
1947	1.000000	0.000000	
1948	0.987342	0.012658	
1949	1.000000	0.000000	
1950	1.000000	0.000000	
1951	1.000000	0.000000	
1952	1.000000	0.000000	
1953	0.997135	0.002865	
1954	0.997340	0.002660	
1955	1.000000	0.000000	
1956	0.996587	0.003413	
1957	0.994975	0.005025	
1958	0.997531	0.002469	
1959	0.992736	0.007264	
1960	0.997319	0.002681	
1961	0.997619	0.002381	
1962	0.995546	0.004454	
1963	0.998047	0.001953	
1964	0.998382	0.001618	
1965	0.998305	0.001695	
1966	1.000000	0.000000	
1967	1.000000	0.000000	
1968	1.000000	0.000000	
1969	1.000000	0.000000	
1970	1.000000	0.000000	
1971	1.000000	0.000000	
1972	1.000000	0.000000	
1973	1.000000	0.000000	
1974	1.000000	0.000000	
1975	1.000000	0.000000	
1976	1.000000	0.000000	
1977	1.000000	0.000000	
1978	1.000000	0.000000	
1979	1.000000	0.000000	
1980	1.000000	0.000000	
1981	1.000000	0.000000	
1982	1.000000	0.000000	
1983	1.000000	0.000000	
1984	1.000000	0.000000	
1985	1.000000	0.000000	
1986	1.000000	0.000000	
1987	1.000000	0.000000	
1988	1.000000	0.000000	
1989	1.000000	0.000000	
1990	0.999735	0.000265	
1991	1.000000	0.000000	
1992	0.986314	0.013686	
1993	0.971996	0.028004	
1994	0.947331	0.052669	
1995	0.967239	0.032761	
1996	0.973391	0.026609	
1997	0.979756	0.020244	
1998	0.959103	0.040897	
1999	0.967984	0.032016	
2000	0.960650	0.039350	
2001	0.973650	0.026350	
2002	0.962123	0.037877	
2003	0.955397	0.044603	
2004	0.974506	0.025494	
2005	0.972565	0.027435	
2006	0.950032	0.049968	
2007	0.983440	0.016560	
2008	0.973738	0.026262	
2009	0.933235	0.066765	
2010	0.954896	0.045104	
2011	0.936863	0.063137	
2012	0.954574	0.045426	
2013	0.943920	0.056080	
2014	0.937226	0.062774	
2015	0.957220	0.042780	
2016	0.895336	0.104664	
2017	0.914888	0.085112	
2018	0.841524	0.158476	
2019	1.000000	0.000000	
