YEAR	C0006147	C0028661	
1945	0.514286	0.485714	
1946	0.516340	0.483660	
1947	0.564417	0.435583	
1948	0.588889	0.411111	
1949	0.545455	0.454545	
1950	0.688742	0.311258	
1951	0.568562	0.431438	
1952	0.633745	0.366255	
1953	0.614525	0.385475	
1954	0.625641	0.374359	
1955	0.607735	0.392265	
1956	0.660000	0.340000	
1957	0.625806	0.374194	
1958	0.660377	0.339623	
1959	0.758865	0.241135	
1960	0.780220	0.219780	
1961	0.706806	0.293194	
1962	0.666667	0.333333	
1963	0.705556	0.294444	
1964	0.729858	0.270142	
1965	0.614815	0.385185	
1966	0.155280	0.844720	
1967	0.317829	0.682171	
1968	0.282051	0.717949	
1969	0.254144	0.745856	
1970	0.190476	0.809524	
1971	0.248588	0.751412	
1972	0.374332	0.625668	
1973	0.207143	0.792857	
1974	0.254386	0.745614	
1975	0.489627	0.510373	
1976	0.450091	0.549909	
1977	0.467742	0.532258	
1978	0.542403	0.457597	
1979	0.637168	0.362832	
1980	0.588509	0.411491	
1981	0.568216	0.431784	
1982	0.681081	0.318919	
1983	0.642935	0.357065	
1984	0.676113	0.323887	
1985	0.691040	0.308960	
1986	0.634686	0.365314	
1987	0.578646	0.421354	
1988	0.643583	0.356417	
1989	0.587734	0.412266	
1990	0.646603	0.353397	
1991	0.542649	0.457351	
1992	0.651271	0.348729	
1993	0.628557	0.371443	
1994	0.624544	0.375456	
1995	0.637688	0.362312	
1996	0.627119	0.372881	
1997	0.608617	0.391383	
1998	0.662641	0.337359	
1999	0.658972	0.341028	
2000	0.722423	0.277577	
2001	0.695862	0.304138	
2002	0.654827	0.345173	
2003	0.735471	0.264529	
2004	0.655019	0.344981	
2005	0.661552	0.338448	
2006	0.656275	0.343725	
2007	0.658400	0.341600	
2008	0.608781	0.391219	
2009	0.563271	0.436729	
2010	0.564449	0.435551	
2011	0.574267	0.425733	
2012	0.617489	0.382511	
2013	0.626292	0.373708	
2014	0.551172	0.448828	
2015	0.566586	0.433414	
2016	0.540472	0.459528	
2017	0.518314	0.481686	
2018	0.580705	0.419295	
