YEAR	C0085105	C0085209	
1952	1.000000	0.000000	
1953	1.000000	0.000000	
1954	1.000000	0.000000	
1955	1.000000	0.000000	
1956	0.000000	0.000000	
1957	0.000000	0.000000	
1958	1.000000	0.000000	
1959	0.000000	0.000000	
1960	0.000000	0.000000	
1961	0.000000	0.000000	
1962	0.000000	0.000000	
1963	0.000000	0.000000	
1964	0.000000	0.000000	
1965	0.000000	0.000000	
1966	0.000000	0.000000	
1967	0.000000	0.000000	
1968	0.000000	0.000000	
1969	0.000000	0.000000	
1970	0.000000	0.000000	
1971	0.000000	0.000000	
1972	0.000000	0.000000	
1973	0.000000	0.000000	
1974	0.000000	0.000000	
1975	0.000000	0.000000	
1976	0.000000	0.000000	
1977	0.000000	0.000000	
1978	0.000000	0.000000	
1979	0.000000	0.000000	
1980	0.000000	0.000000	
1981	0.000000	0.000000	
1982	0.000000	0.000000	
1983	0.000000	0.000000	
1984	0.000000	0.000000	
1985	0.000000	0.000000	
1986	0.000000	0.000000	
1987	0.000000	0.000000	
1988	0.000000	0.000000	
1989	0.000000	0.000000	
1990	0.000000	0.000000	
1991	0.712230	0.287770	
1992	0.627451	0.372549	
1993	0.575221	0.424779	
1994	0.536946	0.463054	
1995	0.671717	0.328283	
1996	0.346253	0.653747	
1997	0.365789	0.634211	
1998	0.304029	0.695971	
1999	0.281734	0.718266	
2000	0.431818	0.568182	
2001	0.324649	0.675351	
2002	0.269168	0.730832	
2003	0.398827	0.601173	
2004	0.288333	0.711667	
2005	0.294393	0.705607	
2006	0.208633	0.791367	
2007	0.213533	0.786467	
2008	0.192259	0.807741	
2009	0.316258	0.683742	
2010	0.224000	0.776000	
2011	0.115607	0.884393	
2012	0.157401	0.842599	
2013	0.166302	0.833698	
2014	0.273389	0.726611	
2015	0.287208	0.712792	
2016	0.294288	0.705712	
2017	0.173838	0.826162	
2018	0.477941	0.522059	
