YEAR	C0038280	C0038288	
1945	0.538462	0.461538	
1946	0.625000	0.375000	
1947	0.692308	0.307692	
1948	0.722222	0.277778	
1949	0.686275	0.313725	
1950	0.699029	0.300971	
1951	0.612903	0.387097	
1952	0.688525	0.311475	
1953	0.680000	0.320000	
1954	0.660194	0.339806	
1955	0.679612	0.320388	
1956	0.712121	0.287879	
1957	0.725490	0.274510	
1958	0.658537	0.341463	
1959	0.658824	0.341176	
1960	0.654321	0.345679	
1961	0.712230	0.287770	
1962	0.696721	0.303279	
1963	0.669903	0.330097	
1964	0.636792	0.363208	
1965	0.728155	0.271845	
1966	0.722892	0.277108	
1967	0.787611	0.212389	
1968	0.615385	0.384615	
1969	0.781250	0.218750	
1970	0.579310	0.420690	
1971	0.513158	0.486842	
1972	0.506494	0.493506	
1973	0.653846	0.346154	
1974	0.724138	0.275862	
1975	0.599099	0.400901	
1976	0.611111	0.388889	
1977	0.544118	0.455882	
1978	0.542453	0.457547	
1979	0.446078	0.553922	
1980	0.531646	0.468354	
1981	0.538961	0.461039	
1982	0.611650	0.388350	
1983	0.836957	0.163043	
1984	0.703057	0.296943	
1985	0.710383	0.289617	
1986	0.779310	0.220690	
1987	0.779904	0.220096	
1988	0.819005	0.180995	
1989	0.851449	0.148551	
1990	0.832653	0.167347	
1991	0.832714	0.167286	
1992	0.734375	0.265625	
1993	0.839009	0.160991	
1994	0.821970	0.178030	
1995	0.844937	0.155063	
1996	0.852518	0.147482	
1997	0.904959	0.095041	
1998	0.864865	0.135135	
1999	0.920732	0.079268	
2000	0.771626	0.228374	
2001	0.844203	0.155797	
2002	0.844118	0.155882	
2003	0.800712	0.199288	
2004	0.767918	0.232082	
2005	0.698758	0.301242	
2006	0.760776	0.239224	
2007	0.733945	0.266055	
2008	0.813648	0.186352	
2009	0.507375	0.492625	
2010	0.825137	0.174863	
2011	0.714530	0.285470	
2012	0.684426	0.315574	
2013	0.852315	0.147685	
2014	0.581744	0.418256	
2015	0.641366	0.358634	
2016	0.617978	0.382022	
2017	0.671348	0.328652	
2018	0.840909	0.159091	
