YEAR	C0001457	C0002456	
1955	0.600000	0.400000	
1956	0.625000	0.375000	
1957	1.000000	0.000000	
1958	0.333333	0.666667	
1959	0.571429	0.428571	
1960	0.400000	0.600000	
1961	0.714286	0.285714	
1962	0.909091	0.090909	
1963	0.500000	0.500000	
1964	0.571429	0.428571	
1965	0.631579	0.368421	
1966	0.000000	1.000000	
1967	0.000000	1.000000	
1968	0.000000	1.000000	
1969	0.000000	1.000000	
1970	0.000000	1.000000	
1971	0.000000	1.000000	
1972	0.090909	0.909091	
1973	0.000000	1.000000	
1974	0.392857	0.607143	
1975	0.699115	0.300885	
1976	0.852941	0.147059	
1977	0.791444	0.208556	
1978	0.981873	0.018127	
1979	0.869919	0.130081	
1980	0.909747	0.090253	
1981	0.971204	0.028796	
1982	0.975477	0.024523	
1983	0.975225	0.024775	
1984	0.959233	0.040767	
1985	0.967681	0.032319	
1986	0.969365	0.030635	
1987	0.969008	0.030992	
1988	0.978984	0.021016	
1989	0.952077	0.047923	
1990	0.988691	0.011309	
1991	0.955285	0.044715	
1992	0.886792	0.113208	
1993	0.953668	0.046332	
1994	0.933775	0.066225	
1995	0.955674	0.044326	
1996	0.944547	0.055453	
1997	0.921739	0.078261	
1998	0.932243	0.067757	
1999	0.958333	0.041667	
2000	0.965180	0.034820	
2001	0.958217	0.041783	
2002	0.920530	0.079470	
2003	0.907869	0.092131	
2004	0.931343	0.068657	
2005	0.902724	0.097276	
2006	0.920160	0.079840	
2007	0.982558	0.017442	
2008	0.966071	0.033929	
2009	0.953917	0.046083	
2010	0.971284	0.028716	
2011	0.960674	0.039326	
2012	0.959630	0.040370	
2013	0.963111	0.036889	
2014	0.973072	0.026928	
2015	0.986125	0.013875	
2016	0.971390	0.028610	
2017	0.997305	0.002695	
2018	0.989726	0.010274	
