YEAR	C0006767	C0376154	
1972	0.875000	0.125000	
1973	0.764706	0.235294	
1974	0.947368	0.052632	
1975	0.892857	0.107143	
1976	0.965517	0.034483	
1977	0.795918	0.204082	
1978	0.937500	0.062500	
1979	0.916667	0.083333	
1980	0.833333	0.166667	
1981	0.950000	0.050000	
1982	0.718750	0.281250	
1983	0.685714	0.314286	
1984	0.907692	0.092308	
1985	0.698413	0.301587	
1986	0.929825	0.070175	
1987	0.870968	0.129032	
1988	1.000000	0.000000	
1989	0.921348	0.078652	
1990	0.950820	0.049180	
1991	0.862745	0.137255	
1992	0.959596	0.040404	
1993	0.948276	0.051724	
1994	1.000000	0.000000	
1995	0.961538	0.038462	
1996	0.823529	0.176471	
1997	0.889908	0.110092	
1998	0.943750	0.056250	
1999	0.922414	0.077586	
2000	0.788321	0.211679	
2001	0.907143	0.092857	
2002	0.877049	0.122951	
2003	0.948148	0.051852	
2004	0.992424	0.007576	
2005	0.897260	0.102740	
2006	0.938596	0.061404	
2007	0.940541	0.059459	
2008	0.921429	0.078571	
2009	0.955083	0.044917	
2010	0.965058	0.034942	
2011	0.929314	0.070686	
2012	0.979290	0.020710	
2013	0.901460	0.098540	
2014	0.996301	0.003699	
2015	0.916045	0.083955	
2016	0.761976	0.238024	
2017	0.942457	0.057543	
2018	0.871257	0.128743	
