YEAR	C0014772	C0014792	
1945	0.076923	0.923077	
1946	0.072072	0.927928	
1947	0.025424	0.974576	
1948	0.044944	0.955056	
1949	0.062893	0.937107	
1950	0.015924	0.984076	
1951	0.029762	0.970238	
1952	0.036212	0.963788	
1953	0.013857	0.986143	
1954	0.017241	0.982759	
1955	0.011765	0.988235	
1956	0.004386	0.995614	
1957	0.016166	0.983834	
1958	0.021523	0.978477	
1959	0.033445	0.966555	
1960	0.023847	0.976153	
1961	0.035862	0.964138	
1962	0.019231	0.980769	
1963	0.026731	0.973269	
1964	0.017857	0.982143	
1965	0.027655	0.972345	
1966	0.028292	0.971708	
1967	0.018234	0.981766	
1968	0.020014	0.979986	
1969	0.025974	0.974026	
1970	0.031970	0.968030	
1971	0.020130	0.979870	
1972	0.020430	0.979570	
1973	0.020501	0.979499	
1974	0.014642	0.985358	
1975	0.027273	0.972727	
1976	0.020133	0.979867	
1977	0.016998	0.983002	
1978	0.021178	0.978822	
1979	0.018981	0.981019	
1980	0.016056	0.983944	
1981	0.014268	0.985732	
1982	0.022844	0.977156	
1983	0.021596	0.978404	
1984	0.033027	0.966973	
1985	0.026678	0.973322	
1986	0.026357	0.973643	
1987	0.025891	0.974109	
1988	0.024447	0.975553	
1989	0.025433	0.974567	
1990	0.034655	0.965345	
1991	0.034959	0.965041	
1992	0.044243	0.955757	
1993	0.033886	0.966114	
1994	0.033937	0.966063	
1995	0.039704	0.960296	
1996	0.030110	0.969890	
1997	0.046414	0.953586	
1998	0.028447	0.971553	
1999	0.040928	0.959072	
2000	0.032106	0.967894	
2001	0.034195	0.965805	
2002	0.040255	0.959745	
2003	0.043059	0.956941	
2004	0.035683	0.964317	
2005	0.034961	0.965039	
2006	0.038407	0.961593	
2007	0.033124	0.966876	
2008	0.057486	0.942514	
2009	0.047784	0.952216	
2010	0.044535	0.955465	
2011	0.050964	0.949036	
2012	0.029755	0.970245	
2013	0.035135	0.964865	
2014	0.032679	0.967321	
2015	0.034043	0.965957	
2016	0.032147	0.967853	
2017	0.029923	0.970077	
2018	0.034907	0.965093	
