YEAR	C0015230	C1533692	
1945	0.600000	0.400000	
1946	0.696970	0.303030	
1947	0.466667	0.533333	
1948	0.631579	0.368421	
1949	0.578947	0.421053	
1950	0.717391	0.282609	
1951	0.700000	0.300000	
1952	0.653846	0.346154	
1953	0.585366	0.414634	
1954	0.651163	0.348837	
1955	0.687500	0.312500	
1956	0.764706	0.235294	
1957	0.736842	0.263158	
1958	0.805556	0.194444	
1959	0.902439	0.097561	
1960	0.783784	0.216216	
1961	0.823529	0.176471	
1962	0.827586	0.172414	
1963	0.857143	0.142857	
1964	0.711111	0.288889	
1965	0.384615	0.615385	
1966	0.425532	0.574468	
1967	0.360000	0.640000	
1968	0.307692	0.692308	
1969	0.218182	0.781818	
1970	0.369863	0.630137	
1971	0.192982	0.807018	
1972	0.280000	0.720000	
1973	0.225000	0.775000	
1974	0.155556	0.844444	
1975	0.260870	0.739130	
1976	0.207317	0.792683	
1977	0.140845	0.859155	
1978	0.338710	0.661290	
1979	0.158730	0.841270	
1980	0.220779	0.779221	
1981	0.181818	0.818182	
1982	0.147541	0.852459	
1983	0.264957	0.735043	
1984	0.170213	0.829787	
1985	0.098214	0.901786	
1986	0.279279	0.720721	
1987	0.181818	0.818182	
1988	0.222222	0.777778	
1989	0.112903	0.887097	
1990	0.141667	0.858333	
1991	0.153846	0.846154	
1992	0.192000	0.808000	
1993	0.373984	0.626016	
1994	0.203125	0.796875	
1995	0.141414	0.858586	
1996	0.261780	0.738220	
1997	0.301587	0.698413	
1998	0.564885	0.435115	
1999	0.477032	0.522968	
2000	0.517615	0.482385	
2001	0.501695	0.498305	
2002	0.557029	0.442971	
2003	0.482328	0.517672	
2004	0.541935	0.458065	
2005	0.610266	0.389734	
2006	0.685053	0.314947	
2007	0.601578	0.398422	
2008	0.526232	0.473768	
2009	0.718799	0.281201	
2010	0.658260	0.341740	
2011	0.676471	0.323529	
2012	0.753247	0.246753	
2013	0.616923	0.383077	
2014	0.765223	0.234777	
2015	0.771961	0.228039	
2016	0.658341	0.341659	
2017	0.738492	0.261508	
2018	0.697297	0.302703	
