YEAR	C0007158	C0017977	
1946	0.571429	0.428571	
1947	0.500000	0.500000	
1948	0.600000	0.400000	
1949	0.437500	0.562500	
1950	0.375000	0.625000	
1951	0.461538	0.538462	
1952	0.534884	0.465116	
1953	0.490909	0.509091	
1954	0.480000	0.520000	
1955	0.507937	0.492063	
1956	0.491525	0.508475	
1957	0.666667	0.333333	
1958	0.522388	0.477612	
1959	0.436620	0.563380	
1960	0.422535	0.577465	
1961	0.381579	0.618421	
1962	0.411765	0.588235	
1963	0.356436	0.643564	
1964	0.478632	0.521368	
1965	0.345794	0.654206	
1966	0.583333	0.416667	
1967	0.469388	0.530612	
1968	0.432990	0.567010	
1969	0.535714	0.464286	
1970	0.455446	0.544554	
1971	0.547619	0.452381	
1972	0.608247	0.391753	
1973	0.472527	0.527473	
1974	0.518072	0.481928	
1975	0.523529	0.476471	
1976	0.547619	0.452381	
1977	0.486772	0.513228	
1978	0.483871	0.516129	
1979	0.451327	0.548673	
1980	0.299065	0.700935	
1981	0.626374	0.373626	
1982	0.504587	0.495413	
1983	0.541176	0.458824	
1984	0.622378	0.377622	
1985	0.682927	0.317073	
1986	0.605096	0.394904	
1987	0.558559	0.441441	
1988	0.302083	0.697917	
1989	0.380952	0.619048	
1990	0.229947	0.770053	
1991	0.237179	0.762821	
1992	0.220000	0.780000	
1993	0.073171	0.926829	
1994	0.186235	0.813765	
1995	0.087719	0.912281	
1996	0.115672	0.884328	
1997	0.164948	0.835052	
1998	0.156863	0.843137	
1999	0.059761	0.940239	
2000	0.087054	0.912946	
2001	0.079365	0.920635	
2002	0.106457	0.893543	
2003	0.027586	0.972414	
2004	0.027184	0.972816	
2005	0.081481	0.918519	
2006	0.074859	0.925141	
2007	0.036145	0.963855	
2008	0.034757	0.965243	
2009	0.075203	0.924797	
2010	0.066869	0.933131	
2011	0.071107	0.928893	
2012	0.077301	0.922699	
2013	0.092391	0.907609	
2014	0.101923	0.898077	
2015	0.042031	0.957969	
2016	0.151535	0.848465	
2017	0.067857	0.932143	
2018	0.078522	0.921478	
