YEAR	C0007129	C0162804	
1988	1.000000	0.000000	
1989	1.000000	0.000000	
1990	1.000000	0.000000	
1991	0.984848	0.015152	
1992	1.000000	0.000000	
1993	0.875000	0.125000	
1994	0.828829	0.171171	
1995	0.802198	0.197802	
1996	0.798319	0.201681	
1997	0.938356	0.061644	
1998	0.943262	0.056738	
1999	0.888158	0.111842	
2000	0.977477	0.022523	
2001	1.000000	0.000000	
2002	1.000000	0.000000	
2003	0.976048	0.023952	
2004	1.000000	0.000000	
2005	0.989831	0.010169	
2006	1.000000	0.000000	
2007	0.971731	0.028269	
2008	1.000000	0.000000	
2009	1.000000	0.000000	
2010	0.932304	0.067696	
2011	1.000000	0.000000	
2012	0.988428	0.011572	
2013	1.000000	0.000000	
2014	0.784300	0.215700	
2015	1.000000	0.000000	
2016	1.000000	0.000000	
2017	1.000000	0.000000	
2018	1.000000	0.000000	
