YEAR	C0012238	C0012240	
1945	0.666667	0.333333	
1946	0.647059	0.352941	
1947	0.807692	0.192308	
1948	0.846154	0.153846	
1949	0.697674	0.302326	
1950	0.495726	0.504274	
1951	0.590551	0.409449	
1952	0.842105	0.157895	
1953	0.795181	0.204819	
1954	0.828125	0.171875	
1955	0.809524	0.190476	
1956	0.765432	0.234568	
1957	0.790123	0.209877	
1958	0.758621	0.241379	
1959	0.836207	0.163793	
1960	0.847826	0.152174	
1961	0.756098	0.243902	
1962	0.761468	0.238532	
1963	0.727273	0.272727	
1964	0.855856	0.144144	
1965	0.550725	0.449275	
1966	0.643836	0.356164	
1967	0.597826	0.402174	
1968	0.354167	0.645833	
1969	0.545455	0.454545	
1970	0.598361	0.401639	
1971	0.544118	0.455882	
1972	0.585714	0.414286	
1973	0.546154	0.453846	
1974	0.573427	0.426573	
1975	0.508403	0.491597	
1976	0.563636	0.436364	
1977	0.609756	0.390244	
1978	0.504902	0.495098	
1979	0.616438	0.383562	
1980	0.590164	0.409836	
1981	0.590214	0.409786	
1982	0.560185	0.439815	
1983	0.665644	0.334356	
1984	0.611801	0.388199	
1985	0.661578	0.338422	
1986	0.648058	0.351942	
1987	0.741935	0.258065	
1988	0.672269	0.327731	
1989	0.649903	0.350097	
1990	0.671053	0.328947	
1991	0.728682	0.271318	
1992	0.581262	0.418738	
1993	0.611910	0.388090	
1994	0.671642	0.328358	
1995	0.659048	0.340952	
1996	0.595918	0.404082	
1997	0.665331	0.334669	
1998	0.624390	0.375610	
1999	0.554028	0.445972	
2000	0.562105	0.437895	
2001	0.583630	0.416370	
2002	0.538710	0.461290	
2003	0.597542	0.402458	
2004	0.618098	0.381902	
2005	0.706790	0.293210	
2006	0.758967	0.241033	
2007	0.747368	0.252632	
2008	0.753309	0.246691	
2009	0.809137	0.190863	
2010	0.757521	0.242479	
2011	0.604839	0.395161	
2012	0.744625	0.255375	
2013	0.820732	0.179268	
2014	0.814318	0.185682	
2015	0.837650	0.162350	
2016	0.870927	0.129073	
2017	0.883633	0.116367	
2018	0.846405	0.153595	
