YEAR	C0040441	C0085163	
1948	1	0	
1951	1	0	
1952	1	0	
1953	1	0	
1957	1	0	
1963	1	0	
1965	2	0	
1966	3	0	
1967	3	0	
1968	2	0	
1969	2	0	
1970	2	0	
1972	4	0	
1973	2	0	
1974	1	0	
1975	7	0	
1976	3	0	
1977	6	0	
1978	5	0	
1979	5	0	
1980	4	0	
1981	6	0	
1982	1	0	
1983	13	0	
1984	11	0	
1985	1	0	
1986	12	0	
1987	7	0	
1988	4	0	
1989	18	0	
1990	9	1	
1991	9	76	
1992	16	176	
1993	9	104	
1994	7	134	
1995	17	148	
1996	11	163	
1997	5	166	
1998	13	137	
1999	26	122	
2000	29	125	
2001	19	109	
2002	10	126	
2003	29	94	
2004	20	92	
2005	46	100	
2006	31	134	
2007	70	183	
2008	64	201	
2009	60	200	
2010	65	191	
2011	34	315	
2012	35	131	
2013	36	373	
2014	71	367	
2015	54	533	
2016	38	489	
2017	82	440	
2018	10	77	
