YEAR	C0035236	C0086943	
1948	0	1	
1952	0	3	
1953	0	2	
1954	0	3	
1955	0	7	
1956	0	8	
1957	0	12	
1958	0	12	
1959	0	14	
1960	1	23	
1961	11	22	
1962	10	18	
1963	8	29	
1964	19	40	
1965	15	30	
1966	29	0	
1967	25	0	
1968	32	0	
1969	18	0	
1970	31	0	
1971	32	0	
1972	14	0	
1973	20	0	
1974	30	0	
1975	60	0	
1976	70	0	
1977	45	0	
1978	87	0	
1979	116	0	
1980	112	0	
1981	158	0	
1982	151	0	
1983	152	0	
1984	226	0	
1985	261	0	
1986	325	0	
1987	301	3	
1988	401	0	
1989	465	0	
1990	414	0	
1991	532	0	
1992	558	0	
1993	495	0	
1994	259	0	
1995	297	0	
1996	350	0	
1997	596	0	
1998	392	0	
1999	446	0	
2000	601	0	
2001	596	2	
2002	635	0	
2003	703	0	
2004	752	0	
2005	1175	0	
2006	868	0	
2007	1423	45	
2008	1264	160	
2009	1336	49	
2010	1886	62	
2011	2596	145	
2012	3899	24	
2013	5147	212	
2014	4298	43	
2015	7095	199	
2016	4519	18	
2017	3676	80	
2018	1051	47	
