YEAR	C0018120	C0221971	
1945	0.500000	0.500000	
1946	1.000000	0.000000	
1947	0.833333	0.166667	
1948	1.000000	0.000000	
1949	0.571429	0.428571	
1950	0.714286	0.285714	
1951	0.500000	0.500000	
1952	0.533333	0.466667	
1953	0.400000	0.600000	
1954	0.700000	0.300000	
1955	0.545455	0.454545	
1956	0.500000	0.500000	
1957	0.320000	0.680000	
1958	0.437500	0.562500	
1959	0.440000	0.560000	
1960	0.500000	0.500000	
1961	0.454545	0.545455	
1962	0.320000	0.680000	
1963	0.400000	0.600000	
1964	0.588235	0.411765	
1965	0.631579	0.368421	
1966	1.000000	0.000000	
1967	1.000000	0.000000	
1968	0.812500	0.187500	
1969	1.000000	0.000000	
1970	1.000000	0.000000	
1971	1.000000	0.000000	
1972	1.000000	0.000000	
1973	1.000000	0.000000	
1974	1.000000	0.000000	
1975	1.000000	0.000000	
1976	1.000000	0.000000	
1977	1.000000	0.000000	
1978	1.000000	0.000000	
1979	1.000000	0.000000	
1980	1.000000	0.000000	
1981	1.000000	0.000000	
1982	1.000000	0.000000	
1983	1.000000	0.000000	
1984	1.000000	0.000000	
1985	1.000000	0.000000	
1986	1.000000	0.000000	
1987	1.000000	0.000000	
1988	1.000000	0.000000	
1989	1.000000	0.000000	
1990	1.000000	0.000000	
1991	1.000000	0.000000	
1992	1.000000	0.000000	
1993	1.000000	0.000000	
1994	0.993658	0.006342	
1995	0.756055	0.243945	
1996	0.565265	0.434735	
1997	0.609800	0.390200	
1998	0.601674	0.398326	
1999	0.673291	0.326709	
2000	0.647906	0.352094	
2001	0.676966	0.323034	
2002	0.669219	0.330781	
2003	0.600430	0.399570	
2004	0.657895	0.342105	
2005	0.598511	0.401489	
2006	0.629798	0.370202	
2007	0.606630	0.393370	
2008	0.569875	0.430125	
2009	0.629289	0.370711	
2010	0.637695	0.362305	
2011	0.663631	0.336369	
2012	0.470433	0.529567	
2013	0.531013	0.468987	
2014	0.552080	0.447920	
2015	0.585191	0.414809	
2016	0.622632	0.377368	
2017	0.675352	0.324648	
2018	0.644947	0.355053	
