YEAR	C0013961	C0015063	
1945	1.000000	0.000000	
1946	1.000000	0.000000	
1947	1.000000	0.000000	
1948	1.000000	0.000000	
1949	1.000000	0.000000	
1950	1.000000	0.000000	
1951	1.000000	0.000000	
1952	1.000000	0.000000	
1953	1.000000	0.000000	
1954	1.000000	0.000000	
1955	1.000000	0.000000	
1956	1.000000	0.000000	
1957	1.000000	0.000000	
1958	1.000000	0.000000	
1959	0.857143	0.142857	
1960	1.000000	0.000000	
1961	1.000000	0.000000	
1962	0.909091	0.090909	
1963	0.809524	0.190476	
1964	0.909091	0.090909	
1965	1.000000	0.000000	
1966	1.000000	0.000000	
1967	1.000000	0.000000	
1968	1.000000	0.000000	
1969	1.000000	0.000000	
1970	1.000000	0.000000	
1971	1.000000	0.000000	
1972	1.000000	0.000000	
1973	1.000000	0.000000	
1974	1.000000	0.000000	
1975	0.640000	0.360000	
1976	0.575000	0.425000	
1977	0.559701	0.440299	
1978	0.504717	0.495283	
1979	0.728571	0.271429	
1980	0.487952	0.512048	
1981	0.550000	0.450000	
1982	0.493506	0.506494	
1983	0.537879	0.462121	
1984	0.537445	0.462555	
1985	0.535912	0.464088	
1986	0.497817	0.502183	
1987	0.567010	0.432990	
1988	0.593750	0.406250	
1989	0.681648	0.318352	
1990	0.648256	0.351744	
1991	0.812689	0.187311	
1992	0.596273	0.403727	
1993	0.824742	0.175258	
1994	0.817518	0.182482	
1995	0.832976	0.167024	
1996	0.919355	0.080645	
1997	0.883895	0.116105	
1998	0.873444	0.126556	
1999	0.906250	0.093750	
2000	0.819013	0.180987	
2001	0.883636	0.116364	
2002	0.954397	0.045603	
2003	0.923077	0.076923	
2004	0.906555	0.093445	
2005	0.960598	0.039402	
2006	0.917408	0.082592	
2007	0.889646	0.110354	
2008	0.838384	0.161616	
2009	0.856011	0.143989	
2010	0.877650	0.122350	
2011	0.916768	0.083232	
2012	0.911436	0.088564	
2013	0.921875	0.078125	
2014	0.869463	0.130537	
2015	0.940060	0.059940	
2016	0.957500	0.042500	
2017	0.958299	0.041701	
2018	0.973778	0.026222	
