YEAR	C0011198	C0017480	
1945	0.125000	0.875000	
1946	0.090909	0.909091	
1947	0.142857	0.857143	
1948	0.088235	0.911765	
1949	0.260870	0.739130	
1950	0.166667	0.833333	
1951	0.106383	0.893617	
1952	0.072727	0.927273	
1953	0.162791	0.837209	
1954	0.181818	0.818182	
1955	0.128205	0.871795	
1956	0.135135	0.864865	
1957	0.192308	0.807692	
1958	0.161290	0.838710	
1959	0.192308	0.807692	
1960	0.038462	0.961538	
1961	0.107143	0.892857	
1962	0.108108	0.891892	
1963	0.132075	0.867925	
1964	0.046875	0.953125	
1965	0.142857	0.857143	
1966	0.157895	0.842105	
1967	0.428571	0.571429	
1968	0.545455	0.454545	
1969	0.555556	0.444444	
1970	0.625000	0.375000	
1971	0.500000	0.500000	
1972	0.294118	0.705882	
1973	0.411765	0.588235	
1974	0.818182	0.181818	
1975	0.400000	0.600000	
1976	0.181818	0.818182	
1977	0.200000	0.800000	
1978	0.428571	0.571429	
1979	0.500000	0.500000	
1980	0.259259	0.740741	
1981	0.225806	0.774194	
1982	0.160000	0.840000	
1983	0.250000	0.750000	
1984	0.142857	0.857143	
1985	0.193548	0.806452	
1986	0.177778	0.822222	
1987	0.390244	0.609756	
1988	0.414634	0.585366	
1989	0.321429	0.678571	
1990	0.114583	0.885417	
1991	0.040373	0.959627	
1992	0.073980	0.926020	
1993	0.028017	0.971983	
1994	0.041667	0.958333	
1995	0.029210	0.970790	
1996	0.025245	0.974755	
1997	0.044496	0.955504	
1998	0.024876	0.975124	
1999	0.020212	0.979788	
2000	0.030009	0.969991	
2001	0.019528	0.980472	
2002	0.030028	0.969972	
2003	0.039188	0.960812	
2004	0.026760	0.973240	
2005	0.023073	0.976927	
2006	0.020026	0.979974	
2007	0.020873	0.979127	
2008	0.024958	0.975042	
2009	0.011485	0.988515	
2010	0.031404	0.968596	
2011	0.009147	0.990853	
2012	0.014690	0.985310	
2013	0.021669	0.978331	
2014	0.015580	0.984420	
2015	0.010934	0.989066	
2016	0.010684	0.989316	
2017	0.004302	0.995698	
2018	0.006530	0.993470	
2019	0.000000	1.000000	
