YEAR	C0012020	C0028652	
1948	0.000000	1.000000	
1949	0.000000	0.000000	
1950	0.000000	0.000000	
1951	0.000000	0.000000	
1952	0.000000	0.000000	
1953	0.000000	0.000000	
1954	0.000000	0.000000	
1955	0.000000	0.000000	
1956	0.666667	0.333333	
1957	1.000000	0.000000	
1958	0.833333	0.166667	
1959	1.000000	0.000000	
1960	1.000000	0.000000	
1961	0.000000	0.000000	
1962	1.000000	0.000000	
1963	1.000000	0.000000	
1964	0.000000	0.000000	
1965	0.800000	0.200000	
1966	0.000000	0.000000	
1967	0.000000	0.000000	
1968	0.000000	0.000000	
1969	0.000000	0.000000	
1970	1.000000	0.000000	
1971	0.000000	0.000000	
1972	0.000000	0.000000	
1973	0.000000	0.000000	
1974	0.000000	0.000000	
1975	1.000000	0.000000	
1976	1.000000	0.000000	
1977	1.000000	0.000000	
1978	1.000000	0.000000	
1979	1.000000	0.000000	
1980	1.000000	0.000000	
1981	0.848485	0.151515	
1982	0.638298	0.361702	
1983	0.404255	0.595745	
1984	0.431818	0.568182	
1985	0.384615	0.615385	
1986	0.282051	0.717949	
1987	0.400000	0.600000	
1988	0.310811	0.689189	
1989	0.150000	0.850000	
1990	0.273585	0.726415	
1991	0.163934	0.836066	
1992	0.367347	0.632653	
1993	0.191011	0.808989	
1994	0.224490	0.775510	
1995	0.243590	0.756410	
1996	0.140625	0.859375	
1997	0.415094	0.584906	
1998	0.000000	1.000000	
1999	0.256410	0.743590	
2000	0.235294	0.764706	
2001	0.200000	0.800000	
2002	0.000000	1.000000	
2003	0.476190	0.523810	
2004	0.080000	0.920000	
2005	0.066667	0.933333	
2006	0.125000	0.875000	
2007	0.406250	0.593750	
2008	0.240741	0.759259	
2009	0.135135	0.864865	
2010	0.158730	0.841270	
2011	0.086957	0.913043	
2012	0.000000	1.000000	
2013	0.551020	0.448980	
2014	0.778846	0.221154	
2015	0.794702	0.205298	
2016	0.409836	0.590164	
2017	0.473684	0.526316	
2018	0.318182	0.681818	
