YEAR	C0032143	C0039654	
1962	1.000000	0.000000	
1963	0.000000	0.000000	
1964	1.000000	0.000000	
1965	0.000000	0.000000	
1966	0.000000	0.000000	
1967	0.000000	0.000000	
1968	0.000000	0.000000	
1969	0.000000	0.000000	
1970	0.000000	0.000000	
1971	0.000000	0.000000	
1972	0.000000	0.000000	
1973	0.000000	0.000000	
1974	0.000000	0.000000	
1975	0.000000	1.000000	
1976	0.000000	1.000000	
1977	0.000000	1.000000	
1978	0.000000	1.000000	
1979	0.000000	1.000000	
1980	0.000000	1.000000	
1981	0.000000	1.000000	
1982	0.001125	0.998875	
1983	0.002974	0.997026	
1984	0.000656	0.999344	
1985	0.052780	0.947220	
1986	0.117290	0.882710	
1987	0.171733	0.828267	
1988	0.203773	0.796227	
1989	0.215519	0.784481	
1990	0.256771	0.743229	
1991	0.228445	0.771555	
1992	0.270360	0.729640	
1993	0.232982	0.767018	
1994	0.240343	0.759657	
1995	0.306278	0.693722	
1996	0.284481	0.715519	
1997	0.323067	0.676933	
1998	0.295576	0.704424	
1999	0.319948	0.680052	
2000	0.384993	0.615007	
2001	0.396851	0.603149	
2002	0.447997	0.552003	
2003	0.435972	0.564028	
2004	0.463109	0.536891	
2005	0.502674	0.497326	
2006	0.437914	0.562086	
2007	0.536059	0.463941	
2008	0.503159	0.496841	
2009	0.532137	0.467863	
2010	0.539060	0.460940	
2011	0.481977	0.518023	
2012	0.455439	0.544561	
2013	0.469287	0.530713	
2014	0.571067	0.428933	
2015	0.541637	0.458363	
2016	0.554812	0.445188	
2017	0.671111	0.328889	
2018	0.648539	0.351461	
