YEAR	C0035298	C0035331	
1944	1.000000	0.000000	
1945	0.714286	0.285714	
1946	0.927273	0.072727	
1947	0.941176	0.058824	
1948	0.843137	0.156863	
1949	1.000000	0.000000	
1950	1.000000	0.000000	
1951	0.989691	0.010309	
1952	0.886640	0.113360	
1953	0.937500	0.062500	
1954	1.000000	0.000000	
1955	0.980583	0.019417	
1956	0.937037	0.062963	
1957	0.990566	0.009434	
1958	0.916667	0.083333	
1959	1.000000	0.000000	
1960	0.985915	0.014085	
1961	0.978659	0.021341	
1962	0.987395	0.012605	
1963	0.953571	0.046429	
1964	0.983278	0.016722	
1965	0.989655	0.010345	
1966	1.000000	0.000000	
1967	1.000000	0.000000	
1968	1.000000	0.000000	
1969	1.000000	0.000000	
1970	1.000000	0.000000	
1971	0.997653	0.002347	
1972	1.000000	0.000000	
1973	0.997996	0.002004	
1974	0.984221	0.015779	
1975	0.976390	0.023610	
1976	0.962460	0.037540	
1977	0.947826	0.052174	
1978	0.960770	0.039230	
1979	0.977793	0.022207	
1980	0.951205	0.048795	
1981	0.973443	0.026557	
1982	0.974967	0.025033	
1983	0.981161	0.018839	
1984	0.968171	0.031829	
1985	0.977853	0.022147	
1986	0.984567	0.015433	
1987	0.976572	0.023428	
1988	0.960442	0.039558	
1989	0.950946	0.049054	
1990	0.969091	0.030909	
1991	0.956377	0.043623	
1992	0.961497	0.038503	
1993	0.958573	0.041427	
1994	0.939349	0.060651	
1995	0.964375	0.035625	
1996	0.944564	0.055436	
1997	0.963913	0.036087	
1998	0.970234	0.029766	
1999	0.952467	0.047533	
2000	0.961072	0.038928	
2001	0.958034	0.041966	
2002	0.894174	0.105826	
2003	0.971399	0.028601	
2004	0.956981	0.043019	
2005	0.959462	0.040538	
2006	0.936532	0.063468	
2007	0.972957	0.027043	
2008	0.982220	0.017780	
2009	0.948295	0.051705	
2010	0.973238	0.026762	
2011	0.973710	0.026290	
2012	0.959612	0.040388	
2013	0.981104	0.018896	
2014	0.989870	0.010130	
2015	0.986597	0.013403	
2016	0.986138	0.013862	
2017	0.989851	0.010149	
2018	0.987132	0.012868	
