YEAR	C0085113	C0162678	
1945	0.000000	1.000000	
1946	0.000000	1.000000	
1947	0.000000	1.000000	
1948	0.000000	1.000000	
1949	0.000000	1.000000	
1950	0.000000	1.000000	
1951	0.000000	1.000000	
1952	0.000000	1.000000	
1953	0.000000	1.000000	
1954	0.000000	1.000000	
1955	0.000000	1.000000	
1956	0.000000	1.000000	
1957	0.000000	1.000000	
1958	0.000000	1.000000	
1959	0.000000	1.000000	
1960	0.000000	1.000000	
1961	0.000000	1.000000	
1962	0.000000	1.000000	
1963	0.000000	1.000000	
1964	0.000000	1.000000	
1965	0.000000	1.000000	
1966	0.000000	0.000000	
1967	0.000000	0.000000	
1968	0.000000	0.000000	
1969	0.000000	0.000000	
1970	0.000000	0.000000	
1971	0.000000	0.000000	
1972	0.000000	0.000000	
1973	0.000000	0.000000	
1974	0.000000	0.000000	
1975	0.000000	0.000000	
1976	0.000000	0.000000	
1977	0.000000	0.000000	
1978	0.000000	0.000000	
1979	0.000000	0.000000	
1980	0.000000	0.000000	
1981	0.000000	0.000000	
1982	0.000000	0.000000	
1983	0.000000	0.000000	
1984	0.000000	0.000000	
1985	0.000000	0.000000	
1986	0.000000	0.000000	
1987	0.000000	0.000000	
1988	0.000000	0.000000	
1989	0.000000	0.000000	
1990	1.000000	0.000000	
1991	0.962264	0.037736	
1992	0.708633	0.291367	
1993	0.716667	0.283333	
1994	0.700713	0.299287	
1995	0.808411	0.191589	
1996	0.800000	0.200000	
1997	0.712418	0.287582	
1998	0.717791	0.282209	
1999	0.735450	0.264550	
2000	0.781991	0.218009	
2001	0.673307	0.326693	
2002	0.793388	0.206612	
2003	0.734375	0.265625	
2004	0.775000	0.225000	
2005	0.727273	0.272727	
2006	0.622896	0.377104	
2007	0.783854	0.216146	
2008	0.734848	0.265152	
2009	0.737705	0.262295	
2010	0.742616	0.257384	
2011	0.928747	0.071253	
2012	0.826590	0.173410	
2013	0.604569	0.395431	
2014	0.916597	0.083403	
2015	0.863095	0.136905	
2016	0.733333	0.266667	
2017	0.930685	0.069315	
2018	0.840580	0.159420	
