YEAR	C0039062	C0598501	
1945	5	2	
1946	2	0	
1947	4	1	
1948	8	0	
1949	2	1	
1950	13	0	
1951	16	1	
1952	16	1	
1953	11	0	
1954	13	1	
1955	19	0	
1956	36	1	
1957	20	2	
1958	34	5	
1959	43	2	
1960	27	0	
1961	21	1	
1962	28	0	
1963	27	0	
1964	43	1	
1965	40	0	
1966	55	0	
1967	51	0	
1968	73	0	
1969	85	0	
1970	70	0	
1971	87	1	
1972	99	0	
1973	110	0	
1974	161	0	
1975	361	0	
1976	542	0	
1977	346	0	
1978	429	0	
1979	493	0	
1980	581	0	
1981	547	0	
1982	645	0	
1983	781	0	
1984	659	0	
1985	782	0	
1986	693	0	
1987	733	0	
1988	826	0	
1989	809	0	
1990	798	0	
1991	1007	0	
1992	997	0	
1993	1102	0	
1994	997	0	
1995	1113	0	
1996	1306	0	
1997	1227	0	
1998	1489	0	
1999	1515	0	
2000	1614	10	
2001	1584	26	
2002	1721	49	
2003	1881	66	
2004	1926	87	
2005	2307	174	
2006	2861	164	
2007	3180	259	
2008	3891	256	
2009	5216	248	
2010	5684	163	
2011	6371	167	
2012	9188	685	
2013	10645	755	
2014	11177	602	
2015	9119	455	
2016	12257	297	
2017	10717	278	
2018	2293	100	
