YEAR	C0014063	C0065661	
1973	1.000000	0.000000	
1974	1.000000	0.000000	
1975	1.000000	0.000000	
1976	1.000000	0.000000	
1977	1.000000	0.000000	
1978	1.000000	0.000000	
1979	1.000000	0.000000	
1980	1.000000	0.000000	
1981	1.000000	0.000000	
1982	1.000000	0.000000	
1983	1.000000	0.000000	
1984	0.998004	0.001996	
1985	1.000000	0.000000	
1986	1.000000	0.000000	
1987	0.998438	0.001563	
1988	0.995413	0.004587	
1989	1.000000	0.000000	
1990	1.000000	0.000000	
1991	0.992378	0.007622	
1992	0.977836	0.022164	
1993	1.000000	0.000000	
1994	0.990088	0.009912	
1995	0.960964	0.039036	
1996	0.976339	0.023661	
1997	0.989305	0.010695	
1998	0.997889	0.002111	
1999	0.982374	0.017626	
2000	0.996040	0.003960	
2001	0.948795	0.051205	
2002	0.668712	0.331288	
2003	0.452043	0.547957	
2004	0.279255	0.720745	
2005	0.306301	0.693699	
2006	0.295293	0.704707	
2007	0.304444	0.695556	
2008	0.338947	0.661053	
2009	0.423057	0.576943	
2010	0.280246	0.719754	
2011	0.376861	0.623139	
2012	0.269636	0.730364	
2013	0.403050	0.596950	
2014	0.493837	0.506163	
2015	0.476842	0.523158	
2016	0.514465	0.485535	
2017	0.462766	0.537234	
2018	0.452888	0.547112	
