YEAR	C0008310	C0015214	
1956	0.000000	1.000000	
1957	0.000000	1.000000	
1958	0.000000	1.000000	
1959	0.000000	1.000000	
1960	0.000000	1.000000	
1961	0.000000	1.000000	
1962	0.000000	1.000000	
1963	0.000000	1.000000	
1964	0.000000	1.000000	
1965	0.000000	1.000000	
1966	0.000000	1.000000	
1967	0.000000	1.000000	
1968	0.000000	1.000000	
1969	0.000000	1.000000	
1970	0.000000	1.000000	
1971	0.000000	1.000000	
1972	0.000000	1.000000	
1973	0.000000	1.000000	
1974	0.000000	1.000000	
1975	0.000000	1.000000	
1976	0.000000	1.000000	
1977	0.000000	1.000000	
1978	0.002304	0.997696	
1979	0.006397	0.993603	
1980	0.120000	0.880000	
1981	0.261954	0.738046	
1982	0.325373	0.674627	
1983	0.443272	0.556728	
1984	0.378824	0.621176	
1985	0.353261	0.646739	
1986	0.432381	0.567619	
1987	0.364839	0.635161	
1988	0.341513	0.658487	
1989	0.411483	0.588517	
1990	0.394895	0.605105	
1991	0.337553	0.662447	
1992	0.363934	0.636066	
1993	0.435771	0.564229	
1994	0.465409	0.534591	
1995	0.474790	0.525210	
1996	0.537283	0.462717	
1997	0.524306	0.475694	
1998	0.546226	0.453774	
1999	0.498871	0.501129	
2000	0.541545	0.458455	
2001	0.535289	0.464711	
2002	0.580314	0.419686	
2003	0.492826	0.507174	
2004	0.423684	0.576316	
2005	0.413341	0.586659	
2006	0.462637	0.537363	
2007	0.441744	0.558256	
2008	0.471720	0.528280	
2009	0.412034	0.587966	
2010	0.372050	0.627950	
2011	0.341391	0.658609	
2012	0.247038	0.752962	
2013	0.251824	0.748176	
2014	0.296863	0.703137	
2015	0.292991	0.707009	
2016	0.281203	0.718797	
2017	0.350422	0.649578	
2018	0.627060	0.372940	
