YEAR	C0028905	C0063146	
1946	0.833333	0.166667	
1947	0.941176	0.058824	
1948	0.909091	0.090909	
1949	1.000000	0.000000	
1950	0.950000	0.050000	
1951	0.756757	0.243243	
1952	0.964286	0.035714	
1953	0.885714	0.114286	
1954	0.900000	0.100000	
1955	0.933333	0.066667	
1956	0.866667	0.133333	
1957	1.000000	0.000000	
1958	0.850000	0.150000	
1959	0.923077	0.076923	
1960	0.909091	0.090909	
1961	0.750000	0.250000	
1962	0.571429	0.428571	
1963	0.894737	0.105263	
1964	0.886364	0.113636	
1965	1.000000	0.000000	
1966	1.000000	0.000000	
1967	1.000000	0.000000	
1968	0.842105	0.157895	
1969	1.000000	0.000000	
1970	1.000000	0.000000	
1971	1.000000	0.000000	
1972	1.000000	0.000000	
1973	1.000000	0.000000	
1974	1.000000	0.000000	
1975	1.000000	0.000000	
1976	1.000000	0.000000	
1977	1.000000	0.000000	
1978	1.000000	0.000000	
1979	1.000000	0.000000	
1980	0.712121	0.287879	
1981	0.432432	0.567568	
1982	0.320225	0.679775	
1983	0.293878	0.706122	
1984	0.289575	0.710425	
1985	0.205298	0.794702	
1986	0.270175	0.729825	
1987	0.160221	0.839779	
1988	0.198433	0.801567	
1989	0.181818	0.818182	
1990	0.194932	0.805068	
1991	0.210216	0.789784	
1992	0.160742	0.839258	
1993	0.165563	0.834437	
1994	0.118959	0.881041	
1995	0.086538	0.913462	
1996	0.130779	0.869221	
1997	0.115625	0.884375	
1998	0.147420	0.852580	
1999	0.118664	0.881336	
2000	0.151805	0.848195	
2001	0.119919	0.880081	
2002	0.138071	0.861929	
2003	0.180189	0.819811	
2004	0.170347	0.829653	
2005	0.319816	0.680184	
2006	0.246586	0.753414	
2007	0.224958	0.775042	
2008	0.232673	0.767327	
2009	0.163090	0.836910	
2010	0.205083	0.794917	
2011	0.174880	0.825120	
2012	0.184270	0.815730	
2013	0.290656	0.709344	
2014	0.239549	0.760451	
2015	0.234916	0.765084	
2016	0.222930	0.777070	
2017	0.308537	0.691463	
2018	0.225806	0.774194	
