YEAR	C0006298	C0008139	
1946	0.000000	1.000000	
1947	0.000000	1.000000	
1948	0.000000	1.000000	
1949	0.250000	0.750000	
1950	0.285714	0.714286	
1951	0.096774	0.903226	
1952	0.055556	0.944444	
1953	0.266667	0.733333	
1954	0.166667	0.833333	
1955	0.000000	1.000000	
1956	0.200000	0.800000	
1957	0.111111	0.888889	
1958	0.344828	0.655172	
1959	0.325581	0.674419	
1960	0.178571	0.821429	
1961	0.173913	0.826087	
1962	0.270270	0.729730	
1963	0.200000	0.800000	
1964	0.375000	0.625000	
1965	0.060606	0.939394	
1966	0.000000	1.000000	
1967	0.100000	0.900000	
1968	0.307692	0.692308	
1969	0.478788	0.521212	
1970	0.500000	0.500000	
1971	0.465278	0.534722	
1972	0.431034	0.568966	
1973	0.287234	0.712766	
1974	0.368000	0.632000	
1975	0.511551	0.488449	
1976	0.542484	0.457516	
1977	0.381974	0.618026	
1978	0.479245	0.520755	
1979	0.298507	0.701493	
1980	0.498233	0.501767	
1981	0.600610	0.399390	
1982	0.636546	0.363454	
1983	0.777778	0.222222	
1984	0.741667	0.258333	
1985	0.812500	0.187500	
1986	0.768170	0.231830	
1987	0.697823	0.302177	
1988	0.680628	0.319372	
1989	0.694915	0.305085	
1990	0.741287	0.258713	
1991	0.678457	0.321543	
1992	0.626923	0.373077	
1993	0.555385	0.444615	
1994	0.592089	0.407911	
1995	0.673504	0.326496	
1996	0.606789	0.393211	
1997	0.591603	0.408397	
1998	0.580071	0.419929	
1999	0.486022	0.513978	
2000	0.408083	0.591917	
2001	0.435768	0.564232	
2002	0.376093	0.623907	
2003	0.255157	0.744843	
2004	0.392567	0.607433	
2005	0.224176	0.775824	
2006	0.205529	0.794471	
2007	0.175943	0.824057	
2008	0.197683	0.802317	
2009	0.275442	0.724558	
2010	0.193555	0.806445	
2011	0.222965	0.777035	
2012	0.257718	0.742282	
2013	0.281135	0.718865	
2014	0.281714	0.718286	
2015	0.371932	0.628068	
2016	0.309605	0.690395	
2017	0.355028	0.644972	
2018	0.175276	0.824724	
