YEAR	C0008569	C0040509	
1959	0.600000	0.400000	
1960	0.888889	0.111111	
1961	1.000000	0.000000	
1962	0.981818	0.018182	
1963	1.000000	0.000000	
1964	1.000000	0.000000	
1965	1.000000	0.000000	
1966	1.000000	0.000000	
1967	1.000000	0.000000	
1968	1.000000	0.000000	
1969	1.000000	0.000000	
1970	1.000000	0.000000	
1971	1.000000	0.000000	
1972	1.000000	0.000000	
1973	1.000000	0.000000	
1974	1.000000	0.000000	
1975	0.956947	0.043053	
1976	0.903941	0.096059	
1977	0.903941	0.096059	
1978	0.885449	0.114551	
1979	0.823708	0.176292	
1980	0.777778	0.222222	
1981	0.778761	0.221239	
1982	0.867647	0.132353	
1983	0.828502	0.171498	
1984	0.853763	0.146237	
1985	0.882600	0.117400	
1986	0.833684	0.166316	
1987	0.822072	0.177928	
1988	0.887356	0.112644	
1989	0.850467	0.149533	
1990	0.832347	0.167653	
1991	0.888403	0.111597	
1992	0.821782	0.178218	
1993	0.769461	0.230539	
1994	0.777240	0.222760	
1995	0.785185	0.214815	
1996	0.850515	0.149485	
1997	0.864499	0.135501	
1998	0.785185	0.214815	
1999	0.840617	0.159383	
2000	0.903148	0.096852	
2001	0.906801	0.093199	
2002	0.856725	0.143275	
2003	0.870813	0.129187	
2004	0.832891	0.167109	
2005	0.856383	0.143617	
2006	0.872845	0.127155	
2007	0.853881	0.146119	
2008	0.811983	0.188017	
2009	0.889764	0.110236	
2010	0.863014	0.136986	
2011	0.802253	0.197747	
2012	0.786156	0.213844	
2013	0.900352	0.099648	
2014	0.869373	0.130627	
2015	0.800322	0.199678	
2016	0.719372	0.280628	
2017	0.704570	0.295430	
2018	0.792453	0.207547	
