YEAR	C0032533	C0039483	
1957	0.333333	0.666667	
1958	0.000000	1.000000	
1959	0.000000	1.000000	
1960	0.142857	0.857143	
1961	0.166667	0.833333	
1962	0.272727	0.727273	
1963	0.285714	0.714286	
1964	0.307692	0.692308	
1965	0.370370	0.629630	
1966	0.333333	0.666667	
1967	0.379310	0.620690	
1968	0.384615	0.615385	
1969	0.434783	0.565217	
1970	0.470588	0.529412	
1971	0.440000	0.560000	
1972	0.529412	0.470588	
1973	0.407407	0.592593	
1974	0.444444	0.555556	
1975	0.410959	0.589041	
1976	0.450000	0.550000	
1977	0.440559	0.559441	
1978	0.338983	0.661017	
1979	0.335821	0.664179	
1980	0.333333	0.666667	
1981	0.336957	0.663043	
1982	0.337580	0.662420	
1983	0.289617	0.710383	
1984	0.299539	0.700461	
1985	0.329114	0.670886	
1986	0.380117	0.619883	
1987	0.302041	0.697959	
1988	0.286486	0.713514	
1989	0.281746	0.718254	
1990	0.374172	0.625828	
1991	0.264535	0.735465	
1992	0.286219	0.713781	
1993	0.289617	0.710383	
1994	0.238329	0.761671	
1995	0.350490	0.649510	
1996	0.359116	0.640884	
1997	0.376874	0.623126	
1998	0.296629	0.703371	
1999	0.290466	0.709534	
2000	0.404355	0.595645	
2001	0.335145	0.664855	
2002	0.332737	0.667263	
2003	0.194231	0.805769	
2004	0.232449	0.767551	
2005	0.271403	0.728597	
2006	0.278027	0.721973	
2007	0.248588	0.751412	
2008	0.197932	0.802068	
2009	0.422466	0.577534	
2010	0.288969	0.711031	
2011	0.265946	0.734054	
2012	0.499550	0.500450	
2013	0.258248	0.741752	
2014	0.334941	0.665059	
2015	0.197744	0.802256	
2016	0.273185	0.726815	
2017	0.310449	0.689551	
2018	0.270537	0.729463	
